日付,2021_6_14__13_45_18
年齢,22
性別,男性
右手
スコア(秒),63.79248
時間,手の甲の位置,,手の力_親指,人差し指...
time(s),x,y,z
4.372955,201.7221, 480.6238, 123.6616
4.382391,201.766, 480.6925, 123.6227
4.391386,201.7493, 480.8331, 123.6238
4.399122,201.7595, 480.9423, 123.6915
4.406087,201.8307, 481.0114, 123.8174
4.414114,201.8589, 481.1254, 123.6948
4.426017,201.9596, 481.17, 123.6662
4.435534,202.055, 481.2186, 123.6513
4.443501,202.0931, 481.3096, 123.5525
4.449299,202.2071, 481.3565, 123.5682
4.456903,202.2407, 481.437, 123.4994
4.466113,202.2309, 481.6232, 123.3794
4.472872,202.2478, 481.6985, 123.4516
4.482537,202.2551, 481.7894, 123.4171
4.490473,202.216, 481.8704, 123.2582
4.498814,202.216, 481.8704, 123.2582
4.505241,202.2222, 481.89, 122.9877
4.513731,202.2063, 481.8478, 122.8265
4.522378,202.2063, 481.8478, 122.8265
4.528787,202.2221, 481.8362, 122.6408
4.540487,202.1122, 481.9643, 122.3169
4.549436,202.1156, 482.0569, 122.1025
4.557758,202.1723, 482.139, 121.8857
4.566364,202.1723, 482.139, 121.8857
4.573277,202.2043, 482.1934, 121.5869
4.582623,202.0279, 482.1024, 120.9305
4.59378,201.9277, 481.9288, 120.387
4.602429,201.9258, 481.6952, 119.7812
4.610169,201.9258, 481.6952, 119.7812
4.615682,201.9337, 481.5496, 119.1271
4.623518,201.9373, 481.4943, 118.3952
4.63238,201.9769, 481.5262, 117.5369
4.638731,202.1306, 481.5359, 116.5895
4.647136,202.321, 481.6327, 115.5767
4.65541,202.4575, 481.7309, 114.6058
4.661506,202.4575, 481.7309, 114.6058
4.669859,202.6377, 481.8712, 113.6737
4.679422,202.9953, 482.216, 111.1722
4.687758,202.9953, 482.216, 111.1722
4.693266,203.3049, 482.3368, 109.8553
4.701859,203.5874, 482.4963, 108.4855
4.71019,203.9214, 482.6702, 107.2215
4.71733,204.0388, 482.7048, 105.8353
4.725449,204.3046, 482.6538, 104.4705
4.734425,204.3774, 482.5435, 102.9595
4.741394,204.3774, 482.5435, 102.9595
4.747869,204.5716, 482.4372, 101.4746
4.757244,204.81, 482.038, 98.12902
4.766887,204.81, 482.038, 98.12902
4.774224,204.6835, 481.3342, 94.8488
4.782936,204.6835, 481.3342, 94.8488
4.808387,204.8049, 479.8486, 88.82034
4.817661,204.8049, 479.8486, 88.82034
4.824726,204.8157, 479.622, 87.57353
4.833362,204.791, 479.3807, 86.48387
4.839288,204.745, 479.2611, 85.314
4.848957,204.7659, 479.275, 84.17619
4.859538,204.664, 479.3115, 83.4286
4.868594,204.6689, 479.3199, 82.55405
4.87754,204.6946, 479.3587, 81.92793
4.88763,204.8123, 479.4579, 80.97843
4.896619,204.9004, 479.6541, 80.45874
4.904997,204.9004, 479.6541, 80.45874
4.911629,204.9678, 479.9355, 79.8071
4.919485,202.3351, 476.9846, 79.32266
4.926618,197.1124, 476.8406, 78.69679
4.940063,198.3481, 475.8451, 79.17281
4.94764,199.5904, 475.4828, 79.55565
4.956882,200.7087, 475.5238, 79.70618
4.965333,200.7087, 475.5238, 79.70618
4.971289,201.3588, 475.7426, 79.45512
4.980213,201.6848, 476.5829, 79.21145
4.98916,202.1318, 477.7262, 79.08593
4.994955,202.8494, 479.3545, 78.47077
5.003513,203.5262, 481.1299, 78.14307
5.011347,204.1418, 482.9485, 77.84555
5.018387,204.865, 484.6667, 77.30794
5.026587,205.7642, 486.2401, 76.74432
5.03481,205.7642, 486.2401, 76.74432
5.043586,206.6659, 487.6677, 76.20811
5.054701,209.3529, 489.7034, 75.07069
5.06608,210.4811, 490.0273, 74.73048
5.073865,211.1934, 489.7492, 74.40182
5.083282,211.4584, 489.1671, 73.83298
5.092094,211.4678, 488.4381, 73.21381
5.100107,211.1759, 487.7621, 72.39825
5.10826,210.6182, 486.9964, 71.61508
5.117044,210.0368, 486.1433, 70.71918
5.12461,209.3046, 485.3887, 69.645
5.133359,208.7932, 484.6259, 68.48527
5.139033,208.7932, 484.6259, 68.48527
5.14581,208.2379, 483.928, 67.2432
5.154828,207.8566, 483.2818, 66.05258
5.16014,207.3139, 482.7593, 64.88528
5.169797,206.985, 482.3551, 63.4939
5.177935,206.4794, 481.8656, 62.007
5.184318,206.0916, 481.5098, 60.76381
5.19176,205.6495, 481.2291, 59.55331
5.202143,205.2874, 480.7046, 58.45777
5.210184,204.9946, 480.2919, 57.50509
5.216698,204.9946, 480.2919, 57.50509
5.224199,204.7292, 479.891, 56.66988
5.231932,204.3572, 479.6981, 55.93765
5.239539,204.0405, 479.7059, 55.40706
5.249859,203.8676, 479.652, 54.92558
5.258302,203.5751, 479.6064, 54.37679
5.268935,203.5026, 479.9961, 53.60336
5.277665,203.5026, 479.9961, 53.60336
5.283123,203.4827, 480.4031, 53.11259
5.294114,203.9031, 481.1776, 52.37424
5.30244,203.9031, 481.1776, 52.37424
5.310171,204.0049, 481.4691, 52.0584
5.315908,204.1095, 481.8014, 51.60504
5.323692,204.1694, 482.1129, 51.24933
5.332526,204.3528, 482.5651, 50.99852
5.33929,204.39, 482.9987, 50.79538
5.348209,204.4608, 483.3445, 50.61629
5.356562,204.4761, 483.7864, 50.5478
5.363336,204.4761, 483.7864, 50.5478
5.369649,204.4712, 484.0615, 50.46827
5.380336,204.4953, 484.3952, 50.53504
5.389256,204.5225, 484.6816, 50.51878
5.395751,204.6156, 484.8119, 50.53185
5.406762,204.7038, 484.8628, 50.56329
5.413101,204.6779, 484.9632, 50.48626
5.435553,204.6328, 484.7634, 50.37051
5.444368,204.594, 484.5983, 50.28739
5.450856,204.6575, 484.456, 50.41537
5.459322,204.6575, 484.456, 50.41537
5.466916,204.5478, 484.3039, 50.48803
5.473018,204.3957, 484.1786, 50.41635
5.481725,204.4498, 483.9777, 50.19175
5.489032,204.2973, 483.8667, 50.06833
5.495315,204.3058, 483.6997, 49.89141
5.50266,204.3058, 483.6997, 49.89141
5.50984,204.2708, 483.6092, 49.72691
5.51567,204.2895, 483.4817, 49.61267
5.522992,204.2043, 483.4303, 49.48463
5.529897,204.1701, 483.3058, 49.49273
5.535928,204.1701, 483.3058, 49.49273
5.543478,204.2284, 483.2173, 49.59498
5.549341,204.1717, 483.1847, 49.58616
5.556482,204.1001, 483.0716, 49.67846
5.563848,204.1001, 483.0716, 49.67846
5.570487,204.101, 482.9414, 49.56409
5.577477,203.9762, 482.8895, 49.60608
5.584877,203.8385, 482.7809, 49.5801
5.591886,203.7692, 482.718, 49.71418
5.599359,203.8368, 482.6708, 49.76986
5.60482,203.8368, 482.6708, 49.76986
5.612039,203.8701, 482.6022, 49.84094
5.619613,203.9195, 482.6086, 49.94796
5.625497,203.8879, 482.5786, 50.01907
5.632993,203.8879, 482.5786, 50.01907
5.638191,203.8685, 482.6458, 49.86017
5.645898,203.9197, 482.6721, 49.96534
5.654307,203.9452, 482.6664, 49.87458
5.661022,203.8144, 482.6333, 49.93827
5.668647,203.8414, 482.5347, 49.9049
5.676128,203.8414, 482.5347, 49.9049
5.681087,203.7826, 482.5026, 49.77827
5.689258,203.7179, 482.466, 49.58648
5.694561,203.7478, 482.4027, 49.46148
5.702149,203.7478, 482.4027, 49.46148
5.709225,203.6926, 482.3755, 49.33984
5.715658,203.6874, 482.2957, 49.21352
5.72347,203.7245, 482.2252, 49.12642
5.730255,203.7202, 482.1864, 49.22306
5.736701,203.7202, 482.1864, 49.22306
5.743999,203.7861, 482.0798, 49.25116
5.749774,203.7798, 482.0825, 49.25968
5.756752,203.7927, 482.0746, 49.30737
5.763616,203.7927, 482.0746, 49.30737
5.77007,203.841, 482.0925, 49.28464
5.776627,203.8464, 482.0768, 49.42286
5.78307,203.8845, 482.0665, 49.39274
5.789934,203.8303, 482.0913, 49.41403
5.796843,203.8303, 482.0913, 49.41403
5.802519,203.8779, 482.065, 49.35484
5.8105,203.838, 481.9941, 49.44783
5.817265,203.818, 481.9154, 49.42923
5.824376,203.7386, 481.8192, 49.32082
5.83163,203.7386, 481.8192, 49.32082
5.837064,203.6972, 481.7533, 49.1959
5.844453,203.6187, 481.7045, 49.12788
5.851094,203.569, 481.618, 49.16741
5.857965,203.6037, 481.5934, 49.16708
5.865448,203.6037, 481.5934, 49.16708
5.871603,203.6453, 481.6203, 49.34167
5.878824,203.5802, 481.6955, 49.39617
5.886277,203.5547, 481.8271, 49.46468
5.892224,203.5547, 481.8271, 49.46468
5.899072,203.518, 482.0106, 49.46938
5.904646,203.6456, 482.1425, 49.55198
5.912279,203.7758, 482.3133, 49.53096
5.920499,203.845, 482.4829, 49.64421
5.940221,204.0052, 482.798, 49.73016
5.948471,203.9935, 483.0436, 49.70757
5.955444,204.0151, 483.2223, 49.69767
5.96136,204.0151, 483.2223, 49.69767
5.969069,204.0657, 483.3872, 49.83214
5.97626,204.1108, 483.5227, 49.86092
5.983236,204.1523, 483.5844, 49.89318
5.990306,204.1417, 483.6649, 49.84697
5.997491,204.1417, 483.6649, 49.84697
6.002745,204.0937, 483.6997, 49.9599
6.010721,204.266, 483.6859, 49.97271
6.016796,204.3314, 483.7415, 50.03177
6.023657,204.4092, 483.7894, 49.98302
6.030986,204.4092, 483.7894, 49.98302
6.036544,204.4581, 483.8379, 50.05186
6.042709,204.4915, 483.893, 50.14726
6.049498,204.6029, 483.9409, 50.18041
6.057296,204.6029, 483.9409, 50.18041
6.06392,204.6854, 483.9757, 50.15163
6.07132,204.718, 484.0051, 50.18837
6.079615,204.7578, 484.0924, 50.1592
6.087376,204.76, 484.1632, 50.24554
6.093092,204.7526, 484.2091, 50.32329
6.100716,204.7526, 484.2091, 50.32329
6.107177,204.7629, 484.2441, 50.23286
6.113139,204.7891, 484.3182, 50.19678
6.12199,204.8778, 484.3351, 50.28675
6.128036,204.8696, 484.331, 50.30165
6.13549,204.8696, 484.331, 50.30165
6.142336,204.8104, 484.3249, 50.34087
6.148512,204.8112, 484.3633, 50.28675
6.156089,204.8374, 484.3008, 50.33319
6.166297,204.8492, 484.2885, 50.17308
6.172137,204.8265, 484.2994, 50.15258
6.179346,204.8042, 484.2643, 50.09401
6.185689,204.8042, 484.2643, 50.09401
6.191585,204.737, 484.2596, 50.15525
6.199482,204.6601, 484.2641, 50.18272
6.205634,204.6926, 484.282, 50.13055
6.212701,204.6926, 484.282, 50.13055
6.221007,204.661, 484.3702, 50.12119
6.226163,204.643, 484.4509, 50.05511
6.234322,204.6302, 484.532, 50.01942
6.24161,204.6804, 484.5765, 50.13192
6.247411,204.6804, 484.5765, 50.13192
6.254929,204.7208, 484.6316, 50.23518
6.260838,204.7204, 484.699, 50.15668
6.267936,204.7498, 484.7715, 50.13845
6.275474,204.7652, 484.8438, 50.23429
6.281138,204.7652, 484.8438, 50.23429
6.28863,204.7485, 484.8911, 50.18864
6.295335,204.769, 484.9218, 50.26186
6.302656,204.7822, 484.9728, 50.10649
6.309561,204.7822, 484.9728, 50.10649
6.315278,204.8308, 484.9261, 50.03857
6.324608,204.8122, 484.9057, 50.08497
6.331783,204.8609, 484.8528, 50.17043
6.337786,204.7737, 484.8388, 50.09467
6.345052,204.7858, 484.7099, 50.06761
6.35236,204.7858, 484.7099, 50.06761
6.357769,204.7636, 484.5975, 50.02231
6.365546,204.7172, 484.5091, 49.99225
6.371582,204.6487, 484.399, 50.02564
6.378742,204.6154, 484.2852, 50.08093
6.385789,204.6154, 484.2852, 50.08093
6.390802,204.5692, 484.2173, 50.04427
6.399659,204.5477, 484.1378, 50.13931
6.405777,204.5304, 484.0788, 50.05995
6.429022,204.5444, 483.8721, 49.80527
6.439009,204.5236, 483.8105, 49.84021
6.446618,204.5236, 483.8105, 49.84021
6.45336,204.4873, 483.7824, 49.87679
6.459466,204.4086, 483.7648, 49.84488
6.467798,204.3103, 483.7384, 49.78114
6.475101,204.3114, 483.6747, 49.80431
6.481714,204.3114, 483.6747, 49.80431
6.488659,204.3275, 483.6269, 49.87902
6.493998,204.3587, 483.5929, 49.89431
6.502029,204.3625, 483.5851, 49.8924
6.509178,204.3116, 483.5493, 49.93479
6.514107,204.3116, 483.5493, 49.93479
6.522219,204.3191, 483.4948, 50.01792
6.528217,204.3182, 483.4286, 49.92588
6.535219,204.3931, 483.3677, 50.05334
6.542644,204.3931, 483.3677, 50.05334
6.548717,204.3698, 483.3737, 50.0993
6.555363,204.3655, 483.4258, 50.08234
6.561402,204.4346, 483.4571, 50.06617
6.569178,204.4346, 483.4571, 50.06617
6.576427,204.4682, 483.5136, 49.9585
6.582402,204.416, 483.6418, 49.84373
6.589782,204.4516, 483.7562, 49.78126
6.597221,204.4894, 483.9047, 49.80574
6.60307,204.4894, 483.9047, 49.80574
6.609656,204.5558, 484.0226, 49.95575
6.615002,204.5702, 484.2454, 49.9431
6.621446,204.5702, 484.2454, 49.9431
6.626163,204.6698, 484.412, 49.994
6.634908,204.6818, 484.5869, 50.01957
6.64292,204.748, 484.6736, 50.15575
6.649287,204.8031, 484.7561, 50.15972
6.656831,204.85, 484.835, 50.27405
6.664416,204.85, 484.835, 50.27405
6.671306,204.8615, 484.8916, 50.36799
6.678494,204.844, 484.9636, 50.41024
6.686847,204.8877, 485.0244, 50.41164
6.692724,204.927, 485.0479, 50.47588
6.700385,204.9168, 485.1281, 50.36386
6.708123,204.9168, 485.1281, 50.36386
6.713381,205.0152, 485.1151, 50.38251
6.721415,205.083, 485.1033, 50.48367
6.728096,205.1145, 485.056, 50.45714
6.737789,205.0348, 485.0338, 50.47486
6.745284,205.0371, 485.0002, 50.38264
6.752822,204.9908, 484.9795, 50.25264
6.758509,204.9908, 484.9795, 50.25264
6.76582,204.9147, 484.8398, 50.23469
6.772503,204.8892, 484.7422, 50.25219
6.779622,204.8826, 484.6174, 50.17059
6.786796,204.8826, 484.6174, 50.17059
6.791518,204.7904, 484.5198, 50.21369
6.799788,204.7394, 484.387, 50.24633
6.805474,204.6792, 484.2602, 50.2706
6.813203,204.6493, 484.1516, 50.27618
6.820467,204.6493, 484.1516, 50.27618
6.82585,204.6252, 484.1002, 50.23196
6.834164,204.6246, 484.0619, 50.26799
6.840641,204.6639, 483.9753, 50.26243
6.846352,204.6639, 483.9753, 50.26243
6.85411,204.6508, 483.9184, 50.22867
6.86028,204.6367, 483.8616, 50.11169
6.868936,204.5681, 483.8378, 50.06482
6.876812,204.5259, 483.8205, 49.99882
6.89545,204.4238, 483.8351, 50.00549
6.904223,204.4144, 483.8676, 49.93224
6.911164,204.421, 483.8725, 49.93493
6.918045,204.4359, 483.8966, 49.84283
6.925477,204.4837, 483.9118, 49.91595
6.932675,204.4837, 483.9118, 49.91595
6.938537,204.5043, 483.9493, 49.77756
6.94563,204.5722, 483.9396, 49.94415
6.9541,204.6425, 483.9101, 49.96678
6.960379,204.6571, 483.8982, 49.92225
6.967543,204.6571, 483.8982, 49.92225
6.974479,204.6119, 483.8785, 50.02149
6.980043,204.6269, 483.8141, 50.12399
6.987748,204.5124, 483.8539, 50.05342
6.993603,204.5124, 483.8539, 50.05342
7.001104,204.514, 483.8612, 50.02783
7.0079,204.6275, 483.8339, 50.03716
7.013993,204.6543, 483.8322, 50.08499
7.022199,204.6587, 483.8567, 49.99741
7.027341,204.6587, 483.8567, 49.99741
7.036013,204.6804, 483.8662, 49.98282
7.042374,204.7617, 483.843, 50.01424
7.049309,204.8291, 483.8839, 49.93301
7.057375,204.7901, 483.9311, 49.92938
7.063919,204.7901, 483.9311, 49.92938
7.069296,204.7331, 484.0391, 49.89648
7.076871,204.7462, 484.1499, 50.02127
7.08325,204.7534, 484.2883, 50.00495
7.090518,204.8029, 484.3768, 50.08108
7.097856,204.8029, 484.3768, 50.08108
7.103541,204.8001, 484.4838, 50.10035
7.111538,204.8509, 484.6085, 50.05656
7.120212,204.963, 484.758, 50.15724
7.126272,205.0658, 484.8757, 50.31108
7.133803,205.1491, 485.037, 50.24206
7.14099,205.1491, 485.037, 50.24206
7.146134,205.2212, 485.2157, 50.19834
7.153774,205.3033, 485.3327, 50.22316
7.159694,205.3441, 485.4648, 50.12164
7.167508,205.3441, 485.4648, 50.12164
7.173903,205.4592, 485.502, 50.23199
7.180043,205.6198, 485.5703, 50.26728
7.188638,205.6093, 485.6313, 50.34039
7.195862,205.5878, 485.7058, 50.27953
7.203413,205.5317, 485.7597, 50.32259
7.210071,205.5317, 485.7597, 50.32259
7.215931,205.5528, 485.7553, 50.38738
7.222818,205.6232, 485.7427, 50.39397
7.230905,205.7432, 485.7185, 50.53062
7.239366,205.7335, 485.7453, 50.7
7.246582,205.7168, 485.8492, 50.68349
7.254821,205.7168, 485.8492, 50.68349
7.261201,205.718, 485.9718, 50.70569
7.271014,205.8323, 486.1718, 50.73407
7.277398,205.8323, 486.1718, 50.73407
7.283884,205.9454, 486.2491, 50.83263
7.292591,205.9753, 486.3516, 50.89259
7.300841,206.0484, 486.3888, 50.96064
7.307476,206.0484, 486.3888, 50.96064
7.312649,206.1704, 486.4122, 50.96225
7.320411,206.1482, 486.4056, 50.79314
7.326447,206.1385, 486.4008, 50.65311
7.350151,206.2234, 486.257, 50.30474
7.358799,206.261, 486.085, 50.25599
7.366571,206.261, 486.085, 50.25599
7.372014,206.2117, 485.9899, 50.08575
7.379428,206.2372, 485.8481, 49.98032
7.387333,206.1811, 485.6828, 49.8213
7.393593,206.1638, 485.5227, 49.75482
7.39997,206.1638, 485.5227, 49.75482
7.405241,206.1601, 485.4264, 49.56002
7.411943,206.1775, 485.2793, 49.28562
7.419326,206.1775, 485.2793, 49.28562
7.424382,206.2729, 485.1957, 49.07408
7.432259,206.2307, 485.135, 48.83434
7.438693,206.2433, 485.0301, 48.64564
7.446153,206.276, 484.9554, 48.5122
7.45427,206.276, 484.9554, 48.5122
7.459537,206.2153, 484.8799, 48.55206
7.468033,206.2273, 484.8235, 48.49384
7.476054,206.2243, 484.74, 48.61765
7.481699,206.305, 484.7017, 48.74577
7.488527,206.305, 484.7017, 48.74577
7.493748,206.4318, 484.7622, 48.77934
7.501875,206.4705, 484.8575, 48.86016
7.510483,206.5194, 484.9407, 48.93604
7.517166,206.5175, 485.0367, 49.10913
7.524992,206.6101, 485.1546, 49.14454
7.532557,206.6101, 485.1546, 49.14454
7.538236,206.7138, 485.2419, 49.1441
7.54603,206.8014, 485.2567, 49.1598
7.554159,206.8824, 485.2301, 49.15968
7.560393,206.9751, 485.2656, 49.21928
7.567863,207.0073, 485.2365, 49.10437
7.57505,207.0073, 485.2365, 49.10437
7.58007,207.0759, 485.2014, 48.96587
7.587957,207.1182, 485.1487, 48.84079
7.595965,207.1935, 485.0011, 48.80693
7.603357,207.3076, 484.9171, 48.79785
7.610925,207.3937, 484.7981, 48.73538
7.618493,207.5154, 484.6334, 48.70943
7.626362,207.5154, 484.6334, 48.70943
7.634501,207.7417, 484.2897, 48.66026
7.642535,207.7417, 484.2897, 48.66026
7.648436,207.877, 484.2065, 48.65293
7.655553,208.0144, 484.1136, 48.72569
7.662179,208.1229, 484.0652, 48.78158
7.669599,208.1229, 484.0652, 48.78158
7.676023,208.2001, 483.9191, 48.7937
7.682445,208.3206, 483.826, 48.91576
7.689929,208.4933, 483.6452, 48.98608
7.696297,208.4933, 483.6452, 48.98608
7.702202,208.5882, 483.4412, 48.94455
7.70911,208.6693, 483.2292, 48.95774
7.716296,208.7972, 483.0648, 48.99835
7.723515,208.8958, 482.8773, 48.98492
7.730271,208.8958, 482.8773, 48.98492
7.735983,208.9446, 482.7088, 49.01391
7.742837,209.0252, 482.5411, 48.99566
7.749153,209.0252, 482.5411, 48.99566
7.756525,208.9123, 482.3636, 49.08076
7.777588,209.0459, 482.1398, 49.35969
7.786519,209.2081, 482.185, 49.46764
7.794241,209.3559, 482.2623, 49.54911
7.801364,209.5385, 482.4599, 49.62306
7.807994,209.5385, 482.4599, 49.62306
7.813644,209.6564, 482.6442, 49.73301
7.821217,209.7926, 482.8184, 49.74377
7.8273,209.8883, 482.9501, 49.94931
7.834828,209.8883, 482.9501, 49.94931
7.841521,210.0511, 483.0054, 50.12762
7.847208,210.1863, 483.1379, 50.3393
7.8545,210.1863, 483.1379, 50.3393
7.860366,210.2756, 483.2446, 50.32169
7.86881,210.3701, 483.3102, 50.37093
7.875308,210.4795, 483.4156, 50.45298
7.881714,210.5435, 483.4549, 50.4009
7.888519,210.5435, 483.4549, 50.4009
7.894184,210.6299, 483.4585, 50.31712
7.902811,210.686, 483.3697, 50.19814
7.909321,210.7672, 483.2885, 50.06091
7.915691,210.7537, 483.2365, 50.01445
7.922187,210.7537, 483.2365, 50.01445
7.927848,210.8153, 483.2098, 50.01665
7.937032,210.7883, 483.2249, 49.89003
7.945271,210.7007, 483.2003, 49.96839
7.952868,210.7695, 483.109, 49.92928
7.958173,210.7313, 482.9619, 49.94847
7.965034,210.7313, 482.9619, 49.94847
7.969938,210.8106, 482.9131, 49.83498
7.976099,210.9326, 482.842, 49.82246
7.982474,210.9326, 482.842, 49.82246
7.989655,210.9888, 482.7824, 49.70133
7.996513,211.0158, 482.6432, 49.63677
8.003047,211.1053, 482.4739, 49.47923
8.010291,211.2474, 482.4778, 49.34102
8.017583,211.2474, 482.4778, 49.34102
8.024186,211.3868, 482.4467, 49.11555
8.031618,211.5931, 482.4493, 48.89762
8.037677,211.798, 482.6047, 48.61957
8.04492,212.0296, 482.6973, 48.17726
8.05236,212.0296, 482.6973, 48.17726
8.057548,212.245, 482.6322, 47.56915
8.065233,212.402, 482.5395, 46.97505
8.071359,212.5646, 482.3857, 46.36382
8.078285,212.8064, 482.2421, 45.82117
8.084874,212.8064, 482.2421, 45.82117
8.090298,212.9417, 481.9566, 45.30964
8.097199,213.0405, 481.8552, 45.09331
8.1034,213.0405, 481.8552, 45.09331
8.109754,213.0753, 481.6549, 45.05676
8.116171,213.1319, 481.4257, 44.94567
8.123493,213.1395, 481.1187, 44.92443
8.129738,213.1395, 481.1187, 44.92443
8.135008,213.1344, 480.7415, 45.04326
8.142316,212.9849, 480.3473, 45.12329
8.149004,212.9171, 479.9435, 45.25793
8.156196,212.7724, 479.5011, 45.30743
8.176994,212.6395, 478.7564, 45.53686
8.184538,212.5427, 478.3953, 45.6099
8.191285,212.4316, 478.1309, 45.60719
8.198443,212.4316, 478.1309, 45.60719
8.204426,212.3307, 477.8534, 45.66437
8.211802,212.2075, 477.6415, 45.62326
8.219975,212.1454, 477.485, 45.84447
8.226309,212.0632, 477.3061, 45.88128
8.233615,212.0632, 477.3061, 45.88128
8.240272,212.0221, 477.2554, 45.99779
8.247651,211.9818, 477.2189, 46.22525
8.255024,211.9511, 477.2682, 46.30448
8.261228,211.8539, 477.3835, 46.57737
8.269153,211.8539, 477.3835, 46.57737
8.276434,211.799, 477.517, 46.72726
8.282042,211.8004, 477.7338, 46.83966
8.289296,211.7672, 477.947, 46.93757
8.296034,211.7672, 477.947, 46.93757
8.302109,211.7105, 478.2181, 47.1171
8.309679,211.6608, 478.5795, 47.27756
8.31695,211.5782, 479.0191, 47.44744
8.324059,211.4811, 479.5704, 47.66311
8.330875,211.4811, 479.5704, 47.66311
8.337362,211.4201, 480.1314, 47.83927
8.344262,211.3117, 480.6412, 47.93704
8.351462,211.264, 481.104, 48.03588
8.358428,211.2556, 481.541, 48.01653
8.365982,211.1814, 481.9155, 48.22161
8.372089,211.1814, 481.9155, 48.22161
8.381273,211.1906, 482.143, 48.32436
8.38805,211.0765, 482.404, 48.56382
8.393141,210.9784, 482.5075, 48.92006
8.401095,210.8147, 482.6578, 49.34252
8.408067,210.8147, 482.6578, 49.34252
8.41309,210.6303, 482.6995, 49.94188
8.421543,210.4943, 482.7739, 50.44856
8.427641,210.3005, 482.9227, 50.87848
8.435247,210.0887, 482.9069, 51.32328
8.442313,210.0887, 482.9069, 51.32328
8.448167,209.7771, 482.8455, 51.57967
8.457748,209.4976, 482.775, 51.72353
8.465446,209.2675, 482.5575, 51.68927
8.472059,209.0598, 482.4583, 51.6599
8.47938,208.8506, 482.2853, 51.5514
8.486496,208.8506, 482.2853, 51.5514
8.492202,208.6763, 482.2361, 51.44115
8.499734,208.5433, 482.3073, 51.41451
8.505296,208.4338, 482.4106, 51.21731
8.512162,208.2423, 482.3961, 51.34005
8.518887,208.2423, 482.3961, 51.34005
8.525432,208.1337, 482.4725, 51.37201
8.532647,208.0361, 482.4378, 51.43349
8.538462,208.0361, 482.4378, 51.43349
8.544927,207.8708, 482.3594, 51.57183
8.552271,207.8269, 482.2939, 51.6368
8.558135,207.7298, 482.0972, 51.76255
8.581198,207.4242, 481.9558, 51.81541
8.588765,207.4242, 481.9558, 51.81541
8.593894,207.3507, 481.8503, 51.61129
8.601923,207.3408, 481.7203, 51.42504
8.610198,207.3078, 481.6605, 51.28423
8.616682,207.3078, 481.6605, 51.28423
8.624545,207.3355, 481.6045, 51.09301
8.63268,207.3355, 481.6045, 51.09301
8.638025,207.4849, 481.6091, 51.13754
8.648026,207.5652, 481.7086, 51.069
8.65592,207.6951, 481.7955, 51.19781
8.665315,207.7112, 481.8748, 51.25434
